filename	onset	offset	event_label
6009.wav	5.237	5.672	Speech
601.wav	0.000	10.000	Electric_shaver_toothbrush
601.wav	0.000	10.000	Frying
601.wav	3.479	4.130	Speech
601.wav	6.129	6.961	Speech
6010.wav	1.690	1.940	Alarm_bell_ringing
6010.wav	3.144	3.713	Alarm_bell_ringing
6010.wav	4.683	7.224	Alarm_bell_ringing
6010.wav	6.965	8.890	Speech
6011.wav	0.000	10.000	Frying
6011.wav	3.531	3.954	Dishes
6011.wav	3.578	4.291	Speech
6011.wav	4.354	4.682	Dishes
6011.wav	4.914	6.888	Speech
6011.wav	5.372	5.871	Dishes
6011.wav	6.388	7.267	Dishes
6011.wav	8.267	10.000	Speech
6012.wav	1.405	1.926	Speech
6012.wav	4.108	5.843	Speech
6012.wav	6.213	7.028	Speech
6013.wav	2.957	3.486	Dishes
6013.wav	4.349	5.038	Dishes
6013.wav	5.433	5.683	Dishes
6013.wav	6.381	6.919	Speech
6014.wav	0.000	10.000	Cat
6014.wav	6.052	6.454	Speech
6014.wav	6.959	7.298	Speech
6014.wav	7.841	9.271	Speech
6015.wav	0.000	10.000	Frying
6015.wav	4.311	6.213	Speech
6015.wav	4.924	6.576	Dishes
6015.wav	6.830	7.080	Dishes
6015.wav	8.339	8.972	Speech
6016.wav	0.000	10.000	Frying
6016.wav	0.385	0.746	Dishes
6016.wav	3.075	4.467	Speech
6016.wav	3.827	4.087	Dishes
6016.wav	4.984	6.377	Speech
6016.wav	5.407	7.255	Dishes
6016.wav	9.084	10.000	Dishes
6017.wav	4.403	10.000	Blender
6017.wav	5.722	6.816	Speech
6018.wav	4.525	5.175	Speech
6018.wav	5.242	5.835	Alarm_bell_ringing
6018.wav	6.500	6.958	Speech
6019.wav	0.000	9.133	Vacuum_cleaner
6019.wav	4.873	6.054	Speech
6019.wav	8.026	10.000	Speech
602.wav	0.000	10.000	Electric_shaver_toothbrush
602.wav	2.510	3.986	Speech
602.wav	6.073	7.254	Speech
602.wav	7.600	8.924	Speech
6020.wav	0.000	10.000	Frying
6020.wav	3.382	8.398	Speech
6020.wav	4.470	4.720	Dishes
6020.wav	5.915	6.165	Dishes
6020.wav	8.069	8.817	Dishes
6021.wav	2.586	10.000	Frying
6021.wav	5.591	10.000	Speech
6021.wav	6.205	6.455	Dishes
6022.wav	0.612	1.628	Cat
6022.wav	2.682	3.210	Speech
6022.wav	2.887	3.209	Cat
6022.wav	3.974	4.767	Speech
6022.wav	5.379	7.364	Cat
6023.wav	0.000	10.000	Electric_shaver_toothbrush
6023.wav	0.660	1.692	Speech
6023.wav	5.343	6.526	Speech
6024.wav	0.000	10.000	Vacuum_cleaner
6024.wav	4.318	5.630	Speech
6025.wav	0.000	10.000	Electric_shaver_toothbrush
6025.wav	2.070	4.151	Speech
6025.wav	6.524	8.166	Speech
6026.wav	1.242	4.261	Speech
6026.wav	1.622	10.000	Electric_shaver_toothbrush
6027.wav	0.000	10.000	Electric_shaver_toothbrush
6028.wav	3.941	4.430	Speech
6028.wav	4.934	9.711	Running_water
6028.wav	5.853	8.356	Speech
6029.wav	2.508	4.640	Speech
6029.wav	2.516	2.766	Dishes
6029.wav	7.486	7.944	Speech
6029.wav	8.818	9.241	Dishes
603.wav	0.000	10.000	Vacuum_cleaner
6030.wav	0.000	10.000	Electric_shaver_toothbrush
6030.wav	3.075	4.397	Speech
6031.wav	0.000	10.000	Frying
6031.wav	4.535	10.000	Speech
6031.wav	5.482	5.806	Dishes
6031.wav	6.598	7.251	Dishes
6032.wav	0.000	10.000	Blender
6032.wav	6.663	7.800	Speech
6033.wav	3.941	4.266	Dog
6033.wav	3.945	6.901	Speech
6033.wav	5.430	7.321	Dog
6033.wav	7.065	8.952	Speech
6034.wav	1.468	2.026	Speech
6034.wav	2.875	3.192	Alarm_bell_ringing
6034.wav	3.568	5.784	Speech
6034.wav	4.179	7.335	Alarm_bell_ringing
6035.wav	3.154	4.894	Dog
6035.wav	5.835	6.176	Dog
6036.wav	2.617	6.035	Running_water
6036.wav	4.619	7.957	Speech
6037.wav	1.899	2.820	Speech
6037.wav	3.033	3.820	Cat
6037.wav	4.677	6.578	Speech
6037.wav	5.583	6.414	Cat
6037.wav	7.039	7.642	Cat
6038.wav	2.856	3.176	Alarm_bell_ringing
6039.wav	2.881	4.141	Speech
6039.wav	6.218	7.276	Speech
6039.wav	8.524	10.000	Speech
604.wav	0.000	10.000	Running_water
604.wav	2.284	4.416	Speech
604.wav	4.675	7.380	Speech
6040.wav	0.000	10.000	Electric_shaver_toothbrush
6041.wav	2.015	7.849	Speech
6041.wav	3.824	10.000	Alarm_bell_ringing
6042.wav	3.161	8.850	Running_water
6042.wav	3.859	8.756	Speech
6043.wav	4.077	4.891	Blender
6043.wav	6.169	6.697	Speech
6044.wav	2.996	3.332	Speech
6044.wav	3.840	5.675	Speech
6044.wav	6.187	6.530	Dog
6044.wav	6.943	7.594	Speech
6044.wav	7.313	9.298	Alarm_bell_ringing
6045.wav	0.000	10.000	Electric_shaver_toothbrush
6045.wav	3.699	4.464	Speech
6045.wav	4.677	5.478	Speech
6046.wav	0.000	10.000	Cat
6046.wav	2.554	3.277	Speech
6046.wav	4.320	5.241	Speech
6046.wav	6.131	7.726	Speech
6047.wav	3.407	5.332	Speech
6048.wav	0.328	1.121	Speech
6048.wav	4.886	5.197	Alarm_bell_ringing
6048.wav	5.765	8.197	Speech
6049.wav	3.649	5.417	Dog
6049.wav	4.840	6.517	Speech
6049.wav	7.261	9.475	Speech
605.wav	0.000	10.000	Running_water
605.wav	3.481	10.000	Speech
6050.wav	4.369	7.812	Blender
6050.wav	5.216	5.744	Speech
6050.wav	6.109	7.529	Speech
6050.wav	6.655	7.091	Dishes
6051.wav	0.000	10.000	Frying
6051.wav	4.031	7.874	Speech
6052.wav	2.960	5.793	Running_water
6052.wav	4.119	4.683	Speech
6052.wav	5.173	7.075	Speech
6053.wav	0.000	10.000	Running_water
6054.wav	0.000	10.000	Vacuum_cleaner
6054.wav	5.734	6.549	Speech
6055.wav	1.491	3.167	Speech
6055.wav	3.663	6.308	Speech
6055.wav	4.272	5.020	Dishes
6055.wav	7.250	8.665	Dishes
6055.wav	8.531	9.157	Speech
6056.wav	1.748	3.608	Speech
6056.wav	5.372	8.144	Running_water
6056.wav	6.388	7.545	Speech
6056.wav	7.981	8.488	Speech
6057.wav	5.234	6.346	Speech
6057.wav	5.311	6.951	Cat
6057.wav	7.658	8.537	Cat
6058.wav	1.582	3.804	Speech
6058.wav	1.866	7.671	Frying
6058.wav	5.714	6.335	Speech
6058.wav	6.213	6.574	Dishes
6058.wav	7.825	9.660	Speech
6059.wav	1.733	6.373	Speech
6059.wav	4.300	7.905	Running_water
606.wav	4.316	5.878	Cat
606.wav	6.584	7.534	Cat
6060.wav	0.477	0.792	Alarm_bell_ringing
6060.wav	1.416	3.031	Speech
6060.wav	5.169	10.000	Alarm_bell_ringing
6060.wav	6.318	7.025	Speech
6061.wav	4.825	8.159	Speech
6061.wav	4.897	10.000	Electric_shaver_toothbrush
6061.wav	8.329	9.651	Speech
6062.wav	0.000	10.000	Blender
6062.wav	6.540	8.971	Speech
6063.wav	0.000	10.000	Electric_shaver_toothbrush
6063.wav	2.384	4.060	Speech
6063.wav	5.599	6.138	Speech
6064.wav	1.176	10.000	Frying
6064.wav	2.990	3.247	Dishes
6064.wav	3.544	4.674	Dishes
6064.wav	8.481	8.809	Dishes
6065.wav	3.726	5.700	Speech
6065.wav	4.415	4.732	Alarm_bell_ringing
6066.wav	3.626	4.740	Speech
6066.wav	6.450	6.700	Dishes
6067.wav	1.343	3.229	Cat
6067.wav	3.392	4.613	Speech
6068.wav	0.653	2.868	Speech
6068.wav	1.912	2.223	Alarm_bell_ringing
6068.wav	3.212	3.462	Alarm_bell_ringing
6069.wav	3.585	4.542	Dishes
6069.wav	5.827	6.894	Speech
6069.wav	5.899	7.443	Dishes
607.wav	0.000	10.000	Running_water
607.wav	2.400	2.739	Speech
607.wav	5.003	7.234	Speech
607.wav	7.531	9.007	Speech
6070.wav	0.000	10.000	Frying
6070.wav	4.461	5.060	Speech
6070.wav	4.568	4.818	Dishes
6070.wav	8.021	9.697	Speech
6071.wav	0.000	10.000	Electric_shaver_toothbrush
6071.wav	3.735	6.168	Speech
6071.wav	6.908	8.683	Speech
6072.wav	0.000	10.000	Electric_shaver_toothbrush
6072.wav	2.879	3.129	Speech
6072.wav	4.555	5.278	Speech
6072.wav	6.901	7.535	Speech
6073.wav	1.285	1.881	Cat
6073.wav	2.260	2.863	Cat
6073.wav	3.023	5.731	Speech
6073.wav	3.612	4.260	Cat
6073.wav	5.325	6.193	Cat
6073.wav	6.697	7.345	Cat
6073.wav	8.713	9.668	Cat
6074.wav	5.257	5.569	Alarm_bell_ringing
6074.wav	8.061	9.218	Speech
6075.wav	3.191	8.611	Frying
6075.wav	4.130	4.945	Speech
6075.wav	4.680	5.259	Dishes
6075.wav	6.126	9.656	Speech
6076.wav	0.000	10.000	Frying
6076.wav	1.408	1.947	Speech
6076.wav	4.248	5.771	Dishes
6076.wav	5.033	10.000	Speech
6076.wav	8.617	8.941	Dishes
6077.wav	0.000	10.000	Frying
6077.wav	2.121	3.656	Speech
6077.wav	5.637	6.810	Speech
6077.wav	7.715	7.965	Dishes
6078.wav	1.533	2.844	Speech
6078.wav	2.583	3.795	Dishes
6078.wav	3.774	4.024	Speech
6078.wav	4.518	4.768	Dishes
6078.wav	4.665	4.915	Speech
6078.wav	8.808	9.058	Speech
6079.wav	1.638	3.136	Dog
6079.wav	2.005	3.647	Speech
6079.wav	3.357	4.084	Dog
6079.wav	3.799	7.060	Speech
6079.wav	4.727	5.626	Dog
6079.wav	6.931	7.265	Dog
608.wav	1.997	3.449	Speech
608.wav	7.446	8.354	Blender
6080.wav	1.905	2.221	Alarm_bell_ringing
6080.wav	2.248	3.281	Dog
6081.wav	3.186	5.779	Blender
6081.wav	3.987	6.506	Speech
6082.wav	2.283	4.213	Alarm_bell_ringing
6082.wav	6.390	7.616	Speech
6083.wav	4.870	5.577	Speech
6083.wav	6.505	8.365	Speech
6083.wav	7.171	9.336	Cat
6084.wav	0.276	1.197	Speech
6084.wav	4.498	4.748	Dog
6085.wav	0.000	10.000	Electric_shaver_toothbrush
6085.wav	2.791	5.436	Speech
6085.wav	6.214	7.350	Speech
6086.wav	5.014	5.737	Speech
6086.wav	5.987	7.665	Cat
6087.wav	0.000	10.000	Electric_shaver_toothbrush
6087.wav	3.614	5.892	Speech
6087.wav	7.213	7.691	Speech
6087.wav	9.366	10.000	Speech
6088.wav	2.622	10.000	Running_water
6088.wav	4.276	4.678	Speech
6088.wav	4.929	5.814	Speech
6088.wav	6.260	7.286	Speech
6089.wav	1.701	1.982	Speech
6089.wav	3.329	4.580	Speech
6089.wav	3.682	3.932	Dog
6089.wav	5.028	5.535	Speech
6089.wav	6.871	9.516	Speech
6089.wav	6.926	7.698	Cat
609.wav	0.000	10.000	Frying
609.wav	2.403	3.116	Speech
609.wav	3.336	4.252	Dishes
609.wav	4.560	5.733	Speech
609.wav	6.746	7.198	Dishes
609.wav	7.872	8.122	Speech
609.wav	8.311	8.561	Dishes
6090.wav	1.497	9.343	Running_water
6090.wav	2.831	4.285	Speech
6091.wav	1.553	2.266	Speech
6091.wav	3.378	3.791	Speech
6091.wav	6.512	7.380	Cat
6092.wav	3.223	3.636	Speech
6092.wav	3.678	4.136	Dog
6092.wav	3.871	5.430	Speech
6092.wav	5.823	6.616	Speech
6092.wav	5.963	7.237	Cat
6093.wav	1.622	10.000	Electric_shaver_toothbrush
6093.wav	3.596	5.728	Speech
6093.wav	6.469	7.049	Speech
6094.wav	0.000	10.000	Frying
6094.wav	3.282	4.310	Speech
6094.wav	4.839	5.404	Dishes
6094.wav	5.998	8.431	Speech
6095.wav	2.620	2.946	Dog
6095.wav	2.936	3.628	Speech
6095.wav	4.561	5.039	Speech
6095.wav	6.356	6.715	Alarm_bell_ringing
6095.wav	6.990	7.240	Alarm_bell_ringing
6095.wav	7.830	8.394	Speech
6096.wav	0.000	10.000	Vacuum_cleaner
6096.wav	5.487	7.701	Speech
6096.wav	8.418	9.891	Speech
6097.wav	0.779	10.000	Running_water
6097.wav	4.756	5.924	Speech
6098.wav	5.951	7.599	Speech
6098.wav	7.950	9.935	Alarm_bell_ringing
6099.wav	0.000	10.000	Electric_shaver_toothbrush
6099.wav	0.587	2.006	Speech
6099.wav	3.700	8.590	Speech
61.wav	0.000	10.000	Running_water
61.wav	4.611	8.165	Speech
61.wav	8.348	9.061	Speech
610.wav	0.000	10.000	Electric_shaver_toothbrush
610.wav	2.693	3.773	Speech
610.wav	5.191	6.839	Speech
6100.wav	1.394	2.906	Dishes
6100.wav	4.418	5.581	Dishes
6100.wav	5.574	8.845	Speech
6100.wav	6.852	7.505	Dishes
6101.wav	0.000	9.766	Vacuum_cleaner
6102.wav	4.492	5.198	Speech
6102.wav	7.593	8.652	Blender
6103.wav	3.358	6.291	Speech
6103.wav	4.426	10.000	Vacuum_cleaner
6103.wav	8.169	8.901	Speech
6104.wav	1.538	1.788	Speech
6104.wav	2.861	3.111	Speech
6104.wav	2.950	3.270	Alarm_bell_ringing
6104.wav	3.386	3.892	Speech
6104.wav	6.182	8.431	Alarm_bell_ringing
6104.wav	6.527	7.903	Speech
6104.wav	7.529	10.000	Dog
6105.wav	0.000	10.000	Frying
6105.wav	5.916	6.166	Dishes
6105.wav	7.128	7.444	Dishes
6106.wav	2.580	9.995	Frying
6106.wav	5.703	9.398	Speech
6106.wav	7.229	7.985	Dishes
6107.wav	3.530	8.201	Dog
6108.wav	0.741	2.633	Dog
6108.wav	3.972	6.374	Speech
6108.wav	7.011	8.582	Speech
6109.wav	0.734	1.956	Speech
6109.wav	3.691	4.447	Dishes
6109.wav	4.081	4.896	Speech
6109.wav	5.278	5.683	Speech
6109.wav	5.338	5.588	Dishes
6109.wav	6.259	7.200	Dishes
611.wav	1.665	3.627	Speech
611.wav	5.309	6.807	Dog
6110.wav	2.820	5.098	Speech
6110.wav	4.403	10.000	Blender
6110.wav	6.686	8.210	Speech
6111.wav	1.698	2.528	Cat
6111.wav	4.487	6.092	Speech
6111.wav	5.688	6.437	Dishes
6112.wav	0.000	10.000	Frying
6112.wav	1.593	2.085	Dishes
6112.wav	3.594	6.043	Speech
6112.wav	4.656	4.906	Dishes
6113.wav	3.300	6.829	Dog
6113.wav	6.816	8.466	Speech
6114.wav	3.470	3.851	Speech
6114.wav	5.813	6.477	Speech
6115.wav	2.470	9.292	Running_water
6115.wav	3.372	5.366	Speech
6116.wav	0.000	10.000	Frying
6116.wav	5.143	7.165	Speech
6117.wav	3.509	8.132	Running_water
6118.wav	0.000	10.000	Electric_shaver_toothbrush
6118.wav	3.940	4.199	Speech
6118.wav	4.910	6.812	Speech
6119.wav	1.258	6.076	Speech
6119.wav	1.976	2.226	Dog
6119.wav	5.968	7.326	Dog
6119.wav	6.486	8.288	Speech
612.wav	3.326	4.058	Speech
612.wav	3.523	4.028	Cat
612.wav	6.735	7.614	Cat
6120.wav	1.451	2.701	Dog
6120.wav	3.529	4.905	Speech
6120.wav	3.946	8.540	Dog
6121.wav	3.624	3.939	Alarm_bell_ringing
6121.wav	3.910	5.222	Speech
6121.wav	6.254	7.566	Speech
6122.wav	2.043	10.000	Frying
6122.wav	6.105	6.355	Dishes
6123.wav	0.000	10.000	Frying
6123.wav	4.427	4.677	Dishes
6124.wav	3.603	3.920	Speech
6124.wav	5.552	5.802	Dishes
6124.wav	5.802	6.115	Alarm_bell_ringing
6125.wav	6.555	9.764	Alarm_bell_ringing
6125.wav	8.031	8.952	Speech
6126.wav	0.000	10.000	Vacuum_cleaner
6127.wav	0.692	2.617	Speech
6127.wav	1.131	8.502	Running_water
6127.wav	3.244	6.298	Speech
6127.wav	7.142	7.874	Speech
6127.wav	7.433	8.181	Dishes
6128.wav	2.683	2.933	Dishes
6128.wav	4.180	7.856	Speech
6128.wav	6.366	6.802	Dishes
6128.wav	7.372	8.300	Dishes
6128.wav	9.474	9.724	Dishes
6129.wav	2.999	3.310	Alarm_bell_ringing
6129.wav	4.239	4.489	Speech
6129.wav	4.454	4.765	Alarm_bell_ringing
613.wav	3.989	4.239	Dishes
613.wav	5.336	6.293	Dishes
613.wav	7.135	8.053	Dishes
6130.wav	3.235	4.000	Speech
6130.wav	4.311	6.376	Speech
6130.wav	6.130	7.341	Blender
6131.wav	4.224	5.740	Speech
6131.wav	8.482	9.312	Cat
6132.wav	2.138	2.830	Speech
6132.wav	4.488	10.000	Running_water
6132.wav	7.419	9.247	Speech
6133.wav	3.472	3.788	Speech
6133.wav	4.862	5.182	Alarm_bell_ringing
6134.wav	0.000	10.000	Electric_shaver_toothbrush
6134.wav	0.343	2.474	Speech
6134.wav	4.036	4.656	Speech
6135.wav	1.692	2.009	Alarm_bell_ringing
6135.wav	4.296	4.640	Speech
6135.wav	4.871	8.348	Alarm_bell_ringing
6135.wav	5.584	6.613	Speech
6135.wav	8.427	9.507	Speech
6136.wav	3.642	6.074	Speech
6136.wav	3.703	5.721	Cat
6136.wav	9.132	10.000	Cat
6137.wav	2.219	2.551	Alarm_bell_ringing
6137.wav	6.080	6.638	Speech
6137.wav	8.551	8.871	Alarm_bell_ringing
6138.wav	0.000	10.000	Frying
6138.wav	3.546	3.970	Speech
6138.wav	3.673	3.989	Dishes
6138.wav	4.565	5.093	Speech
6138.wav	5.841	6.871	Dishes
6138.wav	6.380	8.022	Speech
6139.wav	0.696	0.946	Dishes
6139.wav	3.433	3.689	Dishes
6139.wav	5.087	6.119	Speech
6139.wav	6.703	7.675	Dishes
614.wav	1.320	1.624	Alarm_bell_ringing
614.wav	1.769	3.501	Speech
614.wav	1.830	8.793	Alarm_bell_ringing
614.wav	5.451	7.582	Speech
6140.wav	0.000	10.000	Running_water
6140.wav	5.644	6.326	Speech
6140.wav	6.956	7.477	Speech
6141.wav	0.000	10.000	Cat
6141.wav	6.784	7.410	Speech
6142.wav	0.000	10.000	Frying
6142.wav	2.295	2.607	Alarm_bell_ringing
6142.wav	2.767	4.197	Speech
6142.wav	4.446	5.904	Speech
6142.wav	4.995	5.487	Dishes
6143.wav	0.000	10.000	Vacuum_cleaner
6143.wav	8.908	9.549	Speech
6144.wav	0.000	10.000	Vacuum_cleaner
6144.wav	5.213	7.543	Speech
6145.wav	2.945	3.195	Speech
6145.wav	3.251	4.516	Dog
6145.wav	5.291	5.750	Speech
6145.wav	6.198	8.437	Dog
6145.wav	6.995	10.000	Speech
6146.wav	1.275	2.168	Dishes
6146.wav	1.697	2.822	Speech
6146.wav	2.977	6.423	Speech
6146.wav	4.200	4.516	Dishes
6146.wav	6.435	7.392	Dishes
6146.wav	6.642	7.276	Speech
6147.wav	5.356	5.969	Speech
6147.wav	5.826	6.391	Dishes
6147.wav	8.663	9.353	Dishes
6148.wav	0.000	10.000	Electric_shaver_toothbrush
6148.wav	3.233	6.286	Speech
6149.wav	3.987	6.333	Running_water
6149.wav	4.105	5.497	Speech
6149.wav	7.210	7.553	Speech
615.wav	0.000	10.000	Electric_shaver_toothbrush
615.wav	7.230	7.952	Speech
6150.wav	0.000	10.000	Vacuum_cleaner
6150.wav	5.014	5.815	Speech
6151.wav	0.870	2.914	Speech
6151.wav	4.544	6.225	Alarm_bell_ringing
6151.wav	4.600	6.276	Speech
6151.wav	5.023	5.541	Dog
6152.wav	0.000	10.000	Vacuum_cleaner
6152.wav	4.184	4.690	Speech
6153.wav	1.659	3.301	Speech
6153.wav	3.805	4.055	Speech
6153.wav	5.721	8.189	Dishes
6153.wav	6.823	9.037	Speech
6154.wav	2.778	3.578	Blender
6154.wav	6.794	10.000	Blender
6155.wav	2.776	4.248	Speech
6155.wav	4.449	7.094	Speech
6155.wav	5.615	6.681	Blender
6156.wav	0.000	10.000	Frying
6156.wav	4.456	6.777	Dog
6156.wav	4.526	9.166	Speech
6156.wav	4.572	4.822	Dishes
6156.wav	6.086	6.336	Dishes
6157.wav	3.864	4.930	Speech
6157.wav	4.528	5.428	Cat
6157.wav	7.313	7.780	Cat
6158.wav	0.000	10.000	Electric_shaver_toothbrush
6158.wav	5.090	5.340	Speech
6158.wav	8.275	9.695	Speech
6159.wav	2.509	6.063	Speech
6159.wav	5.238	5.950	Cat
616.wav	0.000	10.000	Vacuum_cleaner
616.wav	2.601	3.433	Speech
616.wav	3.786	4.198	Speech
616.wav	4.371	6.345	Speech
616.wav	7.238	10.000	Speech
6160.wav	0.746	3.207	Electric_shaver_toothbrush
6160.wav	2.848	4.111	Dishes
6160.wav	3.374	4.555	Speech
6160.wav	5.494	6.250	Dishes
6160.wav	6.336	7.236	Cat
6160.wav	6.767	8.532	Speech
6160.wav	8.082	8.545	Dishes
6161.wav	3.449	5.727	Speech
6161.wav	4.403	10.000	Blender
6161.wav	4.483	4.733	Dishes
6161.wav	6.035	8.034	Speech
6162.wav	1.176	10.000	Frying
6162.wav	2.718	3.099	Speech
6162.wav	3.899	5.877	Speech
6162.wav	4.202	4.705	Dishes
6162.wav	7.422	8.702	Speech
6163.wav	2.758	5.134	Blender
6163.wav	3.447	3.697	Speech
6163.wav	9.279	9.624	Speech
6164.wav	0.000	10.000	Vacuum_cleaner
6164.wav	4.144	6.937	Speech
6165.wav	3.277	9.361	Frying
6165.wav	4.603	5.016	Dishes
6165.wav	4.906	6.285	Speech
6166.wav	0.000	10.000	Vacuum_cleaner
6166.wav	1.202	1.452	Speech
6166.wav	5.725	6.070	Speech
6167.wav	1.727	2.007	Dog
6167.wav	2.579	7.841	Dog
6168.wav	0.000	10.000	Frying
6168.wav	4.590	5.049	Dishes
6168.wav	6.212	6.689	Speech
6168.wav	9.265	9.581	Dishes
6169.wav	2.064	2.621	Speech
6169.wav	2.323	10.000	Electric_shaver_toothbrush
6169.wav	4.212	5.433	Speech
6169.wav	5.913	8.837	Speech
617.wav	0.000	10.000	Frying
617.wav	2.731	3.086	Dishes
617.wav	4.932	5.698	Speech
617.wav	5.171	5.581	Dishes
6170.wav	1.629	3.761	Speech
6170.wav	1.834	2.145	Alarm_bell_ringing
6170.wav	3.217	3.467	Alarm_bell_ringing
6170.wav	4.470	5.654	Speech
6170.wav	5.815	6.217	Speech
6170.wav	6.784	7.907	Speech
6171.wav	0.000	10.000	Alarm_bell_ringing
6171.wav	3.286	5.019	Speech
6171.wav	5.172	5.630	Dog
6172.wav	1.795	4.073	Speech
6172.wav	2.833	6.524	Dog
6173.wav	2.309	6.288	Speech
6173.wav	4.549	4.869	Alarm_bell_ringing
6174.wav	5.027	9.668	Speech
6174.wav	5.593	6.863	Cat
6174.wav	7.493	8.088	Cat
6175.wav	1.615	2.937	Speech
6175.wav	3.955	4.917	Speech
6175.wav	5.280	5.661	Speech
6175.wav	6.582	10.000	Running_water
6175.wav	6.935	7.348	Speech
6176.wav	0.961	1.564	Cat
6176.wav	7.101	7.796	Cat
6177.wav	0.000	10.000	Blender
6177.wav	3.630	4.113	Alarm_bell_ringing
6177.wav	3.710	6.030	Dishes
6177.wav	4.573	5.834	Speech
6177.wav	5.726	6.059	Alarm_bell_ringing
6177.wav	7.148	7.458	Alarm_bell_ringing
6178.wav	4.497	5.094	Alarm_bell_ringing
6178.wav	4.763	6.333	Speech
6179.wav	0.000	10.000	Electric_shaver_toothbrush
6179.wav	0.416	1.139	Speech
6179.wav	3.835	5.214	Speech
6179.wav	8.136	9.516	Speech
618.wav	0.000	10.000	Vacuum_cleaner
618.wav	5.033	10.000	Speech
6180.wav	0.000	10.000	Running_water
6180.wav	6.100	6.411	Alarm_bell_ringing
6180.wav	7.279	8.345	Speech
6181.wav	2.517	4.598	Blender
6181.wav	2.525	2.938	Speech
6181.wav	3.778	4.236	Speech
6182.wav	1.092	1.342	Dishes
6182.wav	4.455	6.051	Speech
6182.wav	4.810	5.219	Dishes
6182.wav	7.833	8.431	Speech
6183.wav	0.000	10.000	Cat
6183.wav	2.763	3.165	Speech
6183.wav	5.319	6.106	Speech
6183.wav	8.202	10.000	Speech
6184.wav	0.000	10.000	Electric_shaver_toothbrush
6184.wav	4.219	5.895	Speech
6184.wav	6.442	6.823	Speech
6185.wav	0.000	10.000	Running_water
6185.wav	2.514	4.728	Speech
6185.wav	6.167	6.695	Speech
6185.wav	7.742	9.003	Speech
6186.wav	0.000	10.000	Frying
6186.wav	0.943	1.435	Dishes
6186.wav	3.688	6.997	Speech
6187.wav	3.855	4.568	Speech
6187.wav	5.322	5.638	Alarm_bell_ringing
6187.wav	6.248	6.829	Speech
6187.wav	7.032	9.783	Speech
6188.wav	1.960	2.296	Speech
6188.wav	4.660	5.676	Cat
6188.wav	5.450	5.863	Speech
6188.wav	5.899	6.818	Cat
6188.wav	6.073	6.888	Speech
6188.wav	8.988	9.979	Cat
6189.wav	0.000	10.000	Vacuum_cleaner
6189.wav	3.771	4.403	Speech
619.wav	0.000	10.000	Alarm_bell_ringing
619.wav	7.057	7.358	Speech
6190.wav	6.056	7.082	Speech
6190.wav	6.732	7.141	Dog
6190.wav	7.458	7.708	Dog
6191.wav	4.101	4.357	Dishes
6191.wav	4.398	4.648	Speech
6191.wav	4.713	5.484	Dishes
6191.wav	6.828	8.108	Speech
6192.wav	3.489	3.748	Speech
6192.wav	4.871	5.764	Speech
6192.wav	6.001	7.077	Cat
6192.wav	7.693	10.000	Speech
6193.wav	4.089	4.406	Speech
6193.wav	5.257	8.062	Dog
6193.wav	5.963	7.075	Speech
6193.wav	9.405	10.000	Dog
6194.wav	2.440	3.952	Speech
6194.wav	3.354	4.141	Cat
6194.wav	4.319	4.796	Speech
6194.wav	5.276	7.555	Speech
6194.wav	6.211	6.756	Cat
6194.wav	7.559	8.433	Cat
6195.wav	1.331	10.000	Frying
6195.wav	5.942	6.253	Alarm_bell_ringing
6195.wav	6.843	9.267	Dishes
6195.wav	7.922	8.951	Speech
6196.wav	2.200	7.305	Speech
6196.wav	5.209	6.125	Dishes
6196.wav	6.083	8.015	Dog
6197.wav	0.825	1.878	Cat
6197.wav	2.727	3.637	Cat
6197.wav	2.956	3.607	Speech
6197.wav	4.001	4.631	Cat
6197.wav	4.637	5.235	Speech
6197.wav	5.508	6.036	Speech
6197.wav	6.213	7.293	Speech
6198.wav	3.300	3.828	Speech
6198.wav	4.008	8.581	Running_water
6198.wav	5.389	6.096	Speech
6199.wav	2.732	5.488	Speech
6199.wav	5.746	6.235	Speech
6199.wav	6.163	6.483	Alarm_bell_ringing
62.wav	1.184	2.696	Dishes
62.wav	2.452	10.000	Frying
62.wav	3.372	3.622	Dishes
62.wav	7.979	8.314	Speech
620.wav	3.209	4.628	Speech
620.wav	4.038	4.350	Alarm_bell_ringing
6200.wav	0.000	10.000	Electric_shaver_toothbrush
6200.wav	3.986	5.948	Speech
6200.wav	6.655	7.682	Speech
6201.wav	0.000	10.000	Frying
6201.wav	3.822	5.357	Speech
6201.wav	3.822	4.072	Dishes
6201.wav	6.768	8.530	Speech
6202.wav	0.000	10.000	Electric_shaver_toothbrush
6202.wav	6.437	7.466	Speech
6203.wav	0.000	9.552	Vacuum_cleaner
6203.wav	3.529	10.000	Speech
6204.wav	0.000	10.000	Electric_shaver_toothbrush
6204.wav	1.985	2.365	Speech
6204.wav	4.764	9.731	Speech
6205.wav	0.659	1.341	Speech
6205.wav	2.174	10.000	Alarm_bell_ringing
6205.wav	5.252	6.391	Speech
6206.wav	2.462	3.488	Speech
6206.wav	3.708	3.958	Dishes
6207.wav	2.121	2.371	Dishes
6207.wav	4.219	6.643	Dishes
6207.wav	7.440	8.689	Speech
6208.wav	0.000	10.000	Blender
6208.wav	2.301	2.993	Speech
6208.wav	5.821	6.312	Dishes
6208.wav	6.826	7.549	Speech
6209.wav	2.452	10.000	Frying
